timestamp,open,high,low,close,volume
2018-02-01 00:00:00,10285.1,10300.0,10285.1,10299.99,13.409348
2018-02-01 00:01:00,10299.99,10299.99,10250.0,10260.04,25.688319
2018-02-01 00:02:00,10260.0,10284.42,10258.51,10276.73,11.501562
2018-02-01 00:03:00,10279.86,10283.98,10276.77,10276.99,4.18284
2018-02-01 00:04:00,10283.96,10283.97,10277.14,10283.0,4.537169
2018-02-01 00:05:00,10283.31,10304.24,10283.31,10304.24,42.404057
2018-02-01 00:06:00,10305.0,10320.03,10305.0,10314.68,5.964461
2018-02-01 00:07:00,10310.41,10314.61,10268.2,10291.98,12.024929
2018-02-01 00:08:00,10281.73,10297.93,10273.39,10273.39,7.628326
2018-02-01 00:09:00,10273.39,10298.89,10273.39,10298.89,13.090099
2018-02-01 00:10:00,10294.96,10300.0,10290.0,10291.06,7.289725
2018-02-01 00:11:00,10298.97,10300.0,10279.98,10285.51,13.465135
2018-02-01 00:12:00,10284.41,10299.98,10280.03,10283.3,2.073828
2018-02-01 00:13:00,10295.01,10300.5,10288.79,10298.0,12.132906
2018-02-01 00:14:00,10295.07,10319.96,10295.05,10301.14,18.778628
2018-02-01 00:15:00,10301.14,10316.22,10301.01,10314.99,6.687834
2018-02-01 00:16:00,10306.43,10320.04,10303.04,10306.46,5.143663
2018-02-01 00:17:00,10306.48,10316.0,10303.03,10313.0,1.936014
2018-02-01 00:18:00,10313.0,10313.0,10301.02,10301.02,4.902538
2018-02-01 00:19:00,10301.02,10311.97,10295.05,10299.0,5.929761
2018-02-01 00:20:00,10297.8,10315.0,10295.05,10315.0,6.784323
2018-02-01 00:21:00,10314.98,10320.0,10300.17,10316.0,20.117255
2018-02-01 00:22:00,10316.0,10320.99,10315.0,10320.99,14.04849
2018-02-01 00:23:00,10322.29,10335.0,10319.99,10330.0,11.66157
2018-02-01 00:24:00,10330.0,10331.0,10303.08,10322.69,22.411311
2018-02-01 00:25:00,10328.96,10331.0,10322.69,10322.69,5.065005
2018-02-01 00:26:00,10322.69,10330.0,10315.0,10315.0,6.863246
2018-02-01 00:27:00,10319.0,10322.65,10303.08,10314.27,9.533011
2018-02-01 00:28:00,10314.27,10330.0,10314.27,10316.02,13.181738
